file,key,type,attr
src\features\purchase\pages\ReturnToSupplierPage.tsx,"flex flex-col sm:flex-row gap-3",StringLiteral,
src\features\system\pages\NotificationsPage.tsx,"flex flex-col sm:flex-row gap-3",JSXAttribute,className
src\features\system\pages\NotificationsPage.tsx,"flex flex-col sm:flex-row gap-3",StringLiteral,
src\features\system\pages\PrintTemplatesPage.tsx,"flex flex-col sm:flex-row gap-3",JSXAttribute,className
src\features\system\pages\PrintTemplatesPage.tsx,"flex flex-col sm:flex-row gap-3",StringLiteral,
src\features\system\pages\SystemConfigPage.tsx,"flex flex-col sm:flex-row gap-3",JSXAttribute,className
src\features\system\pages\SystemConfigPage.tsx,"flex flex-col sm:flex-row gap-3",StringLiteral,
src\features\system\pages\SystemErrorLogPage.tsx,"flex flex-col sm:flex-row gap-3",JSXAttribute,className
src\features\system\pages\SystemErrorLogPage.tsx,"flex flex-col sm:flex-row gap-3",StringLiteral,
src\features\system\pages\VatConfigPage.tsx,"flex flex-col sm:flex-row gap-3",JSXAttribute,className
src\features\system\pages\VatConfigPage.tsx,"flex flex-col sm:flex-row gap-3",StringLiteral,
src\features\crm\pages\VouchersPage.tsx,"Tìm kiếm theo mã voucher, tên chiến dịch hoặc phạm vi...",JSXAttribute,placeholder
src\features\crm\pages\VouchersPage.tsx,"Tìm kiếm theo mã voucher, tên chiến dịch hoặc phạm vi...",StringLiteral,
src\features\crm\pages\VouchersPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\crm\pages\VouchersPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\hr\pages\ActivityLogsPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\hr\pages\ActivityLogsPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\hr\pages\DepartmentsPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\hr\pages\DepartmentsPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\hr\pages\PositionsPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\hr\pages\PositionsPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\hr\pages\RolesPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\hr\pages\RolesPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\hr\pages\UsersPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\hr\pages\UsersPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\inventory\pages\CancelIssuePage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\inventory\pages\CancelIssuePage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\inventory\pages\CategoriesPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\inventory\pages\CategoriesPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\inventory\pages\CombosPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\inventory\pages\CombosPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\inventory\pages\InventoryPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\inventory\pages\InventoryPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\inventory\pages\ProductBatchesPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\inventory\pages\ProductBatchesPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\inventory\pages\SerialNumbersPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\inventory\pages\SerialNumbersPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\inventory\pages\StockLedgerPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\inventory\pages\StockLedgerPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\inventory\pages\StockTransferPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\inventory\pages\StockTransferPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\inventory\pages\UnitsPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\inventory\pages\UnitsPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\purchase\pages\ImportReceiptsPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\purchase\pages\ImportReceiptsPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\purchase\pages\ReturnToSupplierPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\purchase\pages\ReturnToSupplierPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\sales\pages\SaleOrdersPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\sales\pages\SaleOrdersPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\system\pages\NotificationsPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\system\pages\NotificationsPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\system\pages\PrintTemplatesPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\system\pages\PrintTemplatesPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\system\pages\SystemConfigPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\system\pages\SystemConfigPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\system\pages\SystemErrorLogPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\system\pages\SystemErrorLogPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\system\pages\VatConfigPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",JSXAttribute,className
src\features\system\pages\VatConfigPage.tsx,"flex flex-wrap items-center gap-3 pt-2 border-t border-gray-100 dark:border-gray-700/60",StringLiteral,
src\features\crm\pages\VouchersPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\crm\pages\VouchersPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\crm\pages\VouchersPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\crm\pages\VouchersPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\hr\pages\ActivityLogsPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\hr\pages\ActivityLogsPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\hr\pages\ActivityLogsPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\hr\pages\ActivityLogsPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\hr\pages\ActivityLogsPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\hr\pages\ActivityLogsPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\hr\pages\DepartmentsPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\hr\pages\DepartmentsPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\hr\pages\PositionsPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\hr\pages\PositionsPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\hr\pages\PositionsPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\hr\pages\PositionsPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\hr\pages\RolesPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\hr\pages\RolesPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\hr\pages\RolesPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\hr\pages\RolesPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\hr\pages\UsersPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\hr\pages\UsersPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\hr\pages\UsersPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\hr\pages\UsersPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\inventory\pages\CancelIssuePage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\inventory\pages\CancelIssuePage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\inventory\pages\CategoriesPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\inventory\pages\CategoriesPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\inventory\pages\CombosPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\inventory\pages\CombosPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\inventory\pages\InventoryPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\inventory\pages\InventoryPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\inventory\pages\InventoryPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\inventory\pages\InventoryPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\inventory\pages\InventoryPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\inventory\pages\InventoryPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\inventory\pages\InventoryPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\inventory\pages\InventoryPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\inventory\pages\ProductBatchesPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\inventory\pages\ProductBatchesPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\inventory\pages\SerialNumbersPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\inventory\pages\SerialNumbersPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\inventory\pages\StockLedgerPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\inventory\pages\StockLedgerPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\inventory\pages\StockTransferPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\inventory\pages\StockTransferPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\inventory\pages\UnitsPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\inventory\pages\UnitsPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\purchase\pages\ImportReceiptsPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\purchase\pages\ImportReceiptsPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\purchase\pages\ReturnToSupplierPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\purchase\pages\ReturnToSupplierPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\sales\pages\SaleOrdersPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\sales\pages\SaleOrdersPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\sales\pages\SaleOrdersPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\sales\pages\SaleOrdersPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\sales\pages\SaleOrdersPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\sales\pages\SaleOrdersPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\sales\pages\SaleOrdersPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\sales\pages\SaleOrdersPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\system\pages\NotificationsPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\system\pages\NotificationsPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\system\pages\NotificationsPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\system\pages\NotificationsPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\system\pages\PrintTemplatesPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\system\pages\PrintTemplatesPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\system\pages\PrintTemplatesPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\system\pages\PrintTemplatesPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\system\pages\SystemConfigPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\system\pages\SystemConfigPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\system\pages\SystemErrorLogPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\system\pages\SystemErrorLogPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\system\pages\SystemErrorLogPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\system\pages\SystemErrorLogPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\system\pages\VatConfigPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\system\pages\VatConfigPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\system\pages\VatConfigPage.tsx,"flex items-center gap-1.5 text-xs",JSXAttribute,className
src\features\system\pages\VatConfigPage.tsx,"flex items-center gap-1.5 text-xs",StringLiteral,
src\features\crm\pages\VouchersPage.tsx,"text-gray-500 font-medium",JSXAttribute,className
src\features\crm\pages\VouchersPage.tsx,"text-gray-500 font-medium",StringLiteral,
src\features\crm\pages\VouchersPage.tsx,"text-gray-500 font-medium",JSXAttribute,className
src\features\crm\pages\VouchersPage.tsx,"text-gray-500 font-medium",StringLiteral,
src\features\hr\pages\ActivityLogsPage.tsx,"text-gray-500 font-medium",JSXAttribute,className
src\features\hr\pages\ActivityLogsPage.tsx,"text-gray-500 font-medium",StringLiteral,
src\features\hr\pages\ActivityLogsPage.tsx,"text-gray-500 font-medium",JSXAttribute,className
src\features\hr\pages\ActivityLogsPage.tsx,"text-gray-500 font-medium",StringLiteral,
src\features\hr\pages\ActivityLogsPage.tsx,"text-gray-500 font-medium",JSXAttribute,className
src\features\hr\pages\ActivityLogsPage.tsx,"text-gray-500 font-medium",StringLiteral,
src\features\hr\pages\DepartmentsPage.tsx,"text-gray-500 font-medium",JSXAttribute,className
src\features\hr\pages\DepartmentsPage.tsx,"text-gray-500 font-medium",StringLiteral,
src\features\hr\pages\PositionsPage.tsx,"text-gray-500 font-medium",JSXAttribute,className
src\features\hr\pages\PositionsPage.tsx,"text-gray-500 font-medium",StringLiteral,
